lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-0208,2026-03-09,LinkedIn,SMB (11-50),HealthTech,Priya Patel,Demo Completed,2026-03-11,2026-03-13,2.0,2026-03-15,,,0.0,False
L-0209,2026-03-01,Paid Ads,Mid-Market (51-200),FinTech,Alex Thompson,Demo Completed,2026-03-03,2026-03-04,1.0,2026-03-06,,,0.0,False
L-0210,2025-07-23,Referral,Enterprise (200+),EdTech,Tom Wilson,Demo Completed,2025-07-25,2025-07-29,4.0,2025-08-01,,,0.0,False
L-0211,2025-05-12,LinkedIn,Mid-Market (51-200),SaaS,Tom Wilson,MQL,2025-05-17,,,,,,0.0,False
L-0212,2025-12-15,Paid Ads,SMB (11-50),FinTech,Tom Wilson,Demo Booked,2025-12-20,2025-12-23,3.0,,,,0.0,False
L-0213,2025-11-19,LinkedIn,SMB (11-50),HR Tech,Maria Santos,Demo Booked,2025-11-23,2025-11-24,1.0,,,,0.0,False
L-0214,2026-01-22,LinkedIn,SMB (11-50),FinTech,James Chen,Demo Booked,2026-01-26,2026-02-08,13.0,,,,0.0,False
L-0215,2025-10-27,Paid Ads,Enterprise (200+),FinTech,Alex Thompson,MQL,2025-10-29,,,,,,0.0,False
L-0216,2025-10-13,Cold Outreach,Mid-Market (51-200),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-0217,2025-06-08,Cold Outreach,SMB (11-50),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-0218,2025-06-05,Paid Ads,Startup (1-10),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-0219,2025-11-24,Paid Ads,Startup (1-10),FinTech,Alex Thompson,Closed Lost,2025-11-29,2025-12-03,4.0,2025-12-05,2025-12-11,,0.0,False
L-0220,2025-07-15,Paid Ads,Mid-Market (51-200),FinTech,James Chen,Demo Completed,2025-07-20,2025-07-28,8.0,2025-07-29,,,0.0,False
L-0221,2025-08-27,LinkedIn,Mid-Market (51-200),E-commerce,Tom Wilson,Demo Completed,2025-09-01,2025-09-04,3.0,2025-09-05,,,0.0,False
L-0222,2026-01-10,Paid Ads,SMB (11-50),E-commerce,Priya Patel,MQL,2026-01-13,,,,,,0.0,False
L-0223,2025-10-27,Referral,Mid-Market (51-200),EdTech,Priya Patel,Demo Completed,2025-10-31,2025-11-08,8.0,2025-11-09,,,0.0,False
L-0224,2025-12-28,Cold Outreach,SMB (11-50),Logistics,Tom Wilson,Demo Booked,2025-12-30,2026-01-05,6.0,,,,0.0,False
L-0225,2025-08-16,Paid Ads,Mid-Market (51-200),SaaS,Maria Santos,MQL,2025-08-21,,,,,,0.0,False
L-0226,2025-07-16,LinkedIn,Startup (1-10),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-0227,2025-07-07,Paid Ads,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0.0,False
L-0228,2026-03-23,Paid Ads,Enterprise (200+),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-0229,2025-10-12,Paid Ads,Enterprise (200+),EdTech,Alex Thompson,Demo Completed,2025-10-15,2025-10-28,13.0,2025-10-31,,,0.0,False
L-0230,2025-04-24,Paid Ads,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-0231,2026-01-25,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-0232,2025-10-12,Organic Search,Startup (1-10),EdTech,James Chen,Demo Completed,2025-10-14,2025-10-23,9.0,2025-10-26,,,0.0,False
L-0233,2025-12-07,LinkedIn,SMB (11-50),E-commerce,Tom Wilson,MQL,2025-12-12,,,,,,0.0,False
L-0234,2025-04-04,Cold Outreach,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0235,2025-07-21,LinkedIn,Startup (1-10),E-commerce,Maria Santos,Closed Lost,2025-07-24,2025-07-28,4.0,2025-07-31,2025-08-05,,0.0,False
L-0236,2025-05-25,Organic Search,Startup (1-10),Logistics,James Chen,Lead,,,,,,,0.0,False
L-0237,2025-08-15,Organic Search,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-0238,2025-08-03,Paid Ads,Enterprise (200+),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-0239,2025-05-18,Paid Ads,Mid-Market (51-200),HealthTech,Maria Santos,MQL,2025-05-22,,,,,,0.0,False
L-0240,2025-12-12,Paid Ads,Startup (1-10),E-commerce,Maria Santos,Lead,,,,,,,0.0,False
L-0241,2025-04-22,Referral,SMB (11-50),HealthTech,Tom Wilson,Closed Lost,2025-04-27,2025-05-03,6.0,2025-05-03,2025-05-10,,0.0,False
L-0242,2025-09-01,Cold Outreach,SMB (11-50),Logistics,Maria Santos,MQL,2025-09-03,,,,,,0.0,False
L-0243,2025-06-11,LinkedIn,Mid-Market (51-200),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-0244,2025-05-21,Referral,Startup (1-10),EdTech,Maria Santos,Closed Lost,2025-05-22,2025-05-26,4.0,2025-05-29,2025-06-01,,0.0,False
L-0245,2026-02-11,Organic Search,Startup (1-10),Logistics,Maria Santos,MQL,2026-02-13,,,,,,0.0,False
L-0246,2025-09-10,Paid Ads,Startup (1-10),E-commerce,Priya Patel,Closed Lost,2025-09-11,2025-09-14,3.0,2025-09-15,2025-09-19,,0.0,False
L-0247,2025-09-29,Organic Search,SMB (11-50),FinTech,Maria Santos,MQL,2025-10-04,,,,,,0.0,False
L-0248,2025-10-16,Paid Ads,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-0249,2025-12-23,LinkedIn,SMB (11-50),SaaS,Tom Wilson,Demo Completed,2025-12-27,2025-12-30,3.0,2025-12-31,,,0.0,False
L-0250,2025-08-07,Organic Search,SMB (11-50),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-0251,2025-05-25,LinkedIn,SMB (11-50),SaaS,Priya Patel,MQL,2025-05-26,,,,,,0.0,False
L-0252,2025-09-19,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,Demo Completed,2025-09-24,2025-10-08,14.0,2025-10-10,,,0.0,False
L-0253,2025-08-03,Organic Search,SMB (11-50),HR Tech,Tom Wilson,MQL,2025-08-06,,,,,,0.0,False
L-0254,2026-01-05,Organic Search,Startup (1-10),SaaS,Tom Wilson,Demo Completed,2026-01-10,2026-01-14,4.0,2026-01-14,,,0.0,False
L-0255,2026-02-19,LinkedIn,SMB (11-50),HR Tech,James Chen,MQL,2026-02-22,,,,,,0.0,False
L-0256,2026-02-01,LinkedIn,Mid-Market (51-200),HealthTech,Priya Patel,MQL,2026-02-05,,,,,,0.0,False
L-0257,2025-04-19,Cold Outreach,Mid-Market (51-200),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-0258,2025-08-06,Organic Search,Enterprise (200+),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0259,2026-02-25,Organic Search,Mid-Market (51-200),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-0260,2025-04-06,Organic Search,Mid-Market (51-200),Logistics,Maria Santos,Closed Lost,2025-04-08,2025-04-10,2.0,2025-04-11,2025-04-12,,0.0,False
L-0261,2025-06-12,Paid Ads,Enterprise (200+),HealthTech,Maria Santos,MQL,2025-06-15,,,,,,0.0,False
L-0262,2025-11-11,Paid Ads,SMB (11-50),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-0263,2025-04-12,Organic Search,Startup (1-10),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-0264,2025-12-21,Referral,Mid-Market (51-200),E-commerce,James Chen,Closed Won,2025-12-23,2025-12-27,4.0,2025-12-28,2026-01-03,2026-01-10,40121.65,False
L-0265,2025-07-15,Organic Search,SMB (11-50),FinTech,James Chen,MQL,2025-07-16,,,,,,0.0,False
L-0266,2025-07-10,LinkedIn,SMB (11-50),EdTech,Alex Thompson,MQL,2025-07-13,,,,,,0.0,False
L-0267,2025-10-16,Organic Search,Enterprise (200+),EdTech,Tom Wilson,Demo Booked,2025-10-21,2025-11-02,12.0,,,,0.0,False
L-0268,2025-09-08,LinkedIn,Startup (1-10),HealthTech,James Chen,Demo Completed,2025-09-11,2025-09-14,3.0,2025-09-15,,,0.0,False
L-0269,2025-06-25,Organic Search,SMB (11-50),E-commerce,Tom Wilson,Demo Completed,2025-06-27,2025-07-01,4.0,2025-07-01,,,0.0,False
L-0270,2026-03-17,Paid Ads,SMB (11-50),HR Tech,Priya Patel,MQL,2026-03-21,,,,,,0.0,False
L-0271,2025-04-17,Paid Ads,Startup (1-10),SaaS,Alex Thompson,Demo Booked,2025-04-22,2025-05-06,14.0,,,,0.0,False
L-0272,2026-01-04,Organic Search,Startup (1-10),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-0273,2026-01-05,Organic Search,Mid-Market (51-200),FinTech,Priya Patel,Demo Completed,2026-01-09,2026-01-18,9.0,2026-01-20,,,0.0,False
L-0274,2025-07-17,LinkedIn,SMB (11-50),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-0275,2026-02-10,Organic Search,SMB (11-50),Logistics,James Chen,MQL,2026-02-12,,,,,,0.0,False
L-0276,2026-01-01,LinkedIn,SMB (11-50),Marketing,Tom Wilson,Closed Lost,2026-01-04,2026-01-17,13.0,2026-01-17,2026-01-24,,0.0,False
L-0277,2025-08-06,Cold Outreach,Enterprise (200+),E-commerce,James Chen,MQL,2025-08-09,,,,,,0.0,False
L-0278,2026-01-21,LinkedIn,Mid-Market (51-200),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-0279,2025-10-24,Referral,SMB (11-50),HealthTech,Maria Santos,Demo Completed,2025-10-27,2025-11-08,12.0,2025-11-08,,,0.0,False
L-0280,2025-05-03,LinkedIn,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-0281,2025-08-16,Organic Search,Enterprise (200+),SaaS,Priya Patel,Demo Booked,2025-08-19,2025-09-02,14.0,,,,0.0,False
L-0282,2026-02-15,Cold Outreach,Mid-Market (51-200),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-0283,2025-11-20,Organic Search,Startup (1-10),E-commerce,Priya Patel,Demo Booked,2025-11-24,2025-11-26,2.0,,,,0.0,False
L-0284,2025-10-08,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,Closed Won,2025-10-10,2025-10-13,3.0,2025-10-13,2025-10-17,2025-11-11,24785.73,False
L-0285,2026-03-22,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,Closed Lost,2026-03-23,2026-03-24,1.0,2026-03-26,2026-04-02,,0.0,False
L-0286,2025-12-28,LinkedIn,Mid-Market (51-200),E-commerce,Maria Santos,MQL,2026-01-02,,,,,,0.0,False
L-0287,2026-02-10,Organic Search,Mid-Market (51-200),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-0288,2025-06-03,LinkedIn,Startup (1-10),HealthTech,James Chen,Demo Completed,2025-06-07,2025-06-17,10.0,2025-06-17,,,0.0,False
L-0289,2026-03-04,Referral,Mid-Market (51-200),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-0290,2025-08-30,Paid Ads,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-0291,2025-10-15,LinkedIn,Mid-Market (51-200),SaaS,Priya Patel,MQL,2025-10-19,,,,,,0.0,False
L-0292,2025-09-10,Paid Ads,Enterprise (200+),FinTech,Alex Thompson,MQL,2025-09-15,,,,,,0.0,False
L-0293,2025-04-09,Organic Search,Startup (1-10),HR Tech,Maria Santos,Closed Lost,2025-04-10,2025-04-15,5.0,2025-04-17,2025-04-22,,0.0,False
L-0294,2025-05-13,Organic Search,SMB (11-50),E-commerce,Alex Thompson,MQL,2025-05-18,,,,,,0.0,False
L-0295,2026-01-26,Cold Outreach,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-0296,2026-03-24,LinkedIn,Mid-Market (51-200),HealthTech,Alex Thompson,Closed Lost,2026-03-26,2026-03-27,1.0,2026-03-27,2026-04-02,,0.0,False
L-0297,2025-06-23,Paid Ads,Startup (1-10),E-commerce,Maria Santos,MQL,2025-06-26,,,,,,0.0,False
L-0298,2025-06-04,LinkedIn,Mid-Market (51-200),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-0299,2025-09-19,LinkedIn,Mid-Market (51-200),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0300,2025-11-20,Paid Ads,Startup (1-10),HealthTech,Priya Patel,Demo Booked,2025-11-21,2025-11-23,2.0,,,,0.0,False
L-0301,2025-12-17,Cold Outreach,Mid-Market (51-200),HealthTech,James Chen,Demo Completed,2025-12-18,2025-12-22,4.0,2025-12-22,,,0.0,False
L-0302,2025-09-12,Cold Outreach,Mid-Market (51-200),Logistics,James Chen,Closed Lost,2025-09-15,2025-09-16,1.0,2025-09-16,2025-09-23,,0.0,False
L-0303,2025-09-07,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,MQL,2025-09-12,,,,,,0.0,False
L-0304,2025-08-03,Organic Search,Startup (1-10),Marketing,Tom Wilson,MQL,2025-08-08,,,,,,0.0,False
L-0305,2025-04-04,Cold Outreach,Mid-Market (51-200),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0306,2025-04-01,Paid Ads,SMB (11-50),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-0307,2025-07-15,Organic Search,Mid-Market (51-200),Marketing,Maria Santos,Demo Completed,2025-07-17,2025-07-24,7.0,2025-07-25,,,0.0,False
L-0308,2025-05-14,Organic Search,Mid-Market (51-200),EdTech,Priya Patel,Closed Lost,2025-05-19,2025-05-23,4.0,2025-05-24,2025-05-27,,0.0,False
L-0309,2025-11-18,Cold Outreach,SMB (11-50),EdTech,Alex Thompson,MQL,2025-11-19,,,,,,0.0,False
L-0310,2025-05-25,Paid Ads,Mid-Market (51-200),HealthTech,James Chen,Demo Booked,2025-05-29,2025-05-30,1.0,,,,0.0,False
L-0311,2025-06-20,Organic Search,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0312,2025-09-15,Paid Ads,Mid-Market (51-200),FinTech,James Chen,MQL,2025-09-17,,,,,,0.0,False
L-0313,2025-06-29,Organic Search,Startup (1-10),Marketing,Alex Thompson,MQL,2025-07-03,,,,,,0.0,False
L-0314,2025-05-23,Organic Search,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-0315,2025-07-11,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0316,2026-01-26,Organic Search,Mid-Market (51-200),HealthTech,Tom Wilson,Closed Lost,2026-01-27,2026-02-04,8.0,2026-02-05,2026-02-12,,0.0,False
L-0317,2025-06-26,Paid Ads,Startup (1-10),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-0318,2025-10-13,Organic Search,Mid-Market (51-200),HR Tech,Maria Santos,Demo Booked,2025-10-15,2025-10-17,2.0,,,,0.0,False
L-0319,2025-12-12,Paid Ads,SMB (11-50),SaaS,Alex Thompson,Demo Completed,2025-12-17,2025-12-18,1.0,2025-12-19,,,0.0,False
L-0320,2025-12-02,LinkedIn,Mid-Market (51-200),Logistics,Alex Thompson,Closed Lost,2025-12-06,2025-12-09,3.0,2025-12-10,2025-12-17,,0.0,False
L-0321,2025-07-29,Paid Ads,Enterprise (200+),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-0322,2025-04-29,Paid Ads,Mid-Market (51-200),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-0323,2025-06-28,Cold Outreach,SMB (11-50),Logistics,Alex Thompson,Demo Booked,2025-07-03,2025-07-06,3.0,,,,0.0,False
L-0324,2026-01-03,Cold Outreach,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-0325,2025-07-22,Organic Search,Startup (1-10),SaaS,Tom Wilson,Closed Lost,2025-07-26,2025-07-28,2.0,2025-07-30,2025-08-01,,0.0,False
L-0326,2025-10-09,Cold Outreach,Mid-Market (51-200),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-0327,2025-09-13,Referral,SMB (11-50),EdTech,Alex Thompson,MQL,2025-09-15,,,,,,0.0,False
L-0328,2025-06-29,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-0329,2026-03-07,Organic Search,Enterprise (200+),EdTech,James Chen,Demo Completed,2026-03-09,2026-03-12,3.0,2026-03-15,,,0.0,False
L-0330,2025-09-10,LinkedIn,SMB (11-50),E-commerce,Tom Wilson,Lead,,,,,,,0.0,False
L-0331,2025-06-12,Cold Outreach,Startup (1-10),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-0332,2026-02-20,Paid Ads,SMB (11-50),EdTech,James Chen,Lead,,,,,,,0.0,False
L-0333,2025-04-06,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,MQL,2025-04-08,,,,,,0.0,False
L-0334,2025-10-15,Organic Search,Mid-Market (51-200),FinTech,Maria Santos,MQL,2025-10-19,,,,,,0.0,False
L-0335,2026-01-05,Cold Outreach,SMB (11-50),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-0336,2025-11-18,LinkedIn,Mid-Market (51-200),SaaS,James Chen,Demo Completed,2025-11-19,2025-11-28,9.0,2025-11-29,,,0.0,False
L-0337,2026-01-30,Paid Ads,Startup (1-10),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-0338,2026-02-05,Cold Outreach,Mid-Market (51-200),Logistics,James Chen,Lead,,,,,,,0.0,False
L-0339,2025-10-27,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0340,2025-08-31,LinkedIn,Mid-Market (51-200),Marketing,Alex Thompson,Closed Lost,2025-09-01,2025-09-05,4.0,2025-09-05,2025-09-11,,0.0,False
L-0341,2026-02-21,Organic Search,Startup (1-10),SaaS,James Chen,Closed Lost,2026-02-22,2026-03-03,9.0,2026-03-05,2026-03-10,,0.0,False
L-0342,2025-04-23,Organic Search,SMB (11-50),E-commerce,Priya Patel,Demo Booked,2025-04-27,2025-04-30,3.0,,,,0.0,False
L-0343,2025-10-29,Referral,Startup (1-10),EdTech,Tom Wilson,Demo Completed,2025-11-03,2025-11-14,11.0,2025-11-17,,,0.0,False
L-0344,2025-12-14,Paid Ads,Startup (1-10),Logistics,Maria Santos,MQL,2025-12-19,,,,,,0.0,False
L-0345,2025-06-28,Referral,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-0346,2025-04-22,Paid Ads,Startup (1-10),SaaS,James Chen,Demo Booked,2025-04-26,2025-04-28,2.0,,,,0.0,False
L-0347,2025-10-21,Cold Outreach,Startup (1-10),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-0348,2026-01-26,LinkedIn,SMB (11-50),FinTech,Tom Wilson,Demo Completed,2026-01-30,2026-02-01,2.0,2026-02-01,,,0.0,False
L-0349,2025-09-24,Organic Search,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-0350,2025-06-28,Paid Ads,Mid-Market (51-200),HR Tech,Maria Santos,MQL,2025-06-30,,,,,,0.0,False
L-0351,2026-03-20,Referral,SMB (11-50),Logistics,Alex Thompson,MQL,2026-03-24,,,,,,0.0,False
L-0352,2025-08-22,Cold Outreach,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-0353,2025-09-01,LinkedIn,Mid-Market (51-200),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0354,2026-02-04,Organic Search,Mid-Market (51-200),Marketing,Priya Patel,Demo Booked,2026-02-06,2026-02-18,12.0,,,,0.0,False
L-0355,2025-09-07,LinkedIn,SMB (11-50),E-commerce,Maria Santos,Lead,,,,,,,0.0,False
L-0356,2025-07-08,Organic Search,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0.0,False
L-0357,2025-04-26,Paid Ads,Startup (1-10),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-0358,2025-10-21,LinkedIn,Startup (1-10),HR Tech,Tom Wilson,MQL,2025-10-22,,,,,,0.0,False
L-0359,2025-11-29,Paid Ads,SMB (11-50),HR Tech,James Chen,Demo Completed,2025-12-02,2025-12-05,3.0,2025-12-06,,,0.0,False
L-0360,2026-03-13,LinkedIn,Startup (1-10),SaaS,James Chen,MQL,2026-03-17,,,,,,0.0,False
L-0361,2025-06-07,LinkedIn,Enterprise (200+),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-0362,2025-09-04,Referral,Startup (1-10),Marketing,Tom Wilson,Demo Completed,2025-09-07,2025-09-11,4.0,2025-09-13,,,0.0,False
L-0363,2025-12-18,LinkedIn,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0364,2026-03-17,Cold Outreach,Mid-Market (51-200),Marketing,Alex Thompson,Demo Completed,2026-03-18,2026-03-28,10.0,2026-03-30,,,0.0,False
L-0365,2025-10-24,Organic Search,Startup (1-10),FinTech,Tom Wilson,MQL,2025-10-26,,,,,,0.0,False
L-0366,2025-10-25,Referral,Enterprise (200+),Marketing,Priya Patel,Demo Completed,2025-10-26,2025-11-05,10.0,2025-11-08,,,0.0,False
L-0367,2025-07-02,Referral,SMB (11-50),E-commerce,Tom Wilson,Demo Completed,2025-07-06,2025-07-19,13.0,2025-07-21,,,0.0,False
L-0368,2025-09-17,Paid Ads,Startup (1-10),Marketing,Priya Patel,Demo Booked,2025-09-22,2025-09-23,1.0,,,,0.0,False
L-0369,2025-12-13,Organic Search,Mid-Market (51-200),HR Tech,James Chen,Closed Lost,2025-12-17,2025-12-22,5.0,2025-12-23,2025-12-28,,0.0,False
L-0370,2025-12-06,Cold Outreach,Startup (1-10),E-commerce,Maria Santos,Closed Lost,2025-12-08,2025-12-09,1.0,2025-12-10,2025-12-12,,0.0,False
L-0371,2025-10-24,LinkedIn,Startup (1-10),Logistics,Priya Patel,Demo Completed,2025-10-28,2025-10-29,1.0,2025-10-29,,,0.0,False
L-0372,2026-02-15,LinkedIn,SMB (11-50),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-0373,2025-05-23,Paid Ads,Mid-Market (51-200),Marketing,James Chen,Demo Completed,2025-05-28,2025-05-29,1.0,2025-05-31,,,0.0,False
L-0374,2025-07-06,Referral,Startup (1-10),HR Tech,Alex Thompson,Closed Lost,2025-07-10,2025-07-12,2.0,2025-07-13,2025-07-19,,0.0,False
L-0375,2026-02-14,Paid Ads,Mid-Market (51-200),Marketing,Tom Wilson,MQL,2026-02-15,,,,,,0.0,False
L-0376,2025-11-14,Referral,Startup (1-10),HealthTech,Priya Patel,Demo Completed,2025-11-19,2025-11-27,8.0,2025-11-29,,,0.0,False
L-0377,2025-05-24,Paid Ads,SMB (11-50),E-commerce,Priya Patel,Demo Booked,2025-05-29,2025-05-30,1.0,,,,0.0,False
L-0378,2026-03-27,LinkedIn,Mid-Market (51-200),SaaS,Alex Thompson,Closed Won,2026-03-29,2026-04-06,8.0,2026-04-07,2026-04-13,2026-04-23,43056.96,False
L-0379,2025-08-10,Paid Ads,Startup (1-10),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-0380,2025-04-26,Organic Search,Enterprise (200+),Marketing,Priya Patel,MQL,2025-04-28,,,,,,0.0,False
L-0381,2025-05-30,LinkedIn,SMB (11-50),EdTech,Priya Patel,Demo Booked,2025-05-31,2025-06-02,2.0,,,,0.0,False
L-0382,2025-09-23,Cold Outreach,Startup (1-10),HealthTech,Alex Thompson,MQL,2025-09-27,,,,,,0.0,False
L-0383,2026-02-27,Organic Search,Mid-Market (51-200),HR Tech,Priya Patel,Lead,,,,,,,0.0,False
L-0384,2025-05-24,Paid Ads,Startup (1-10),FinTech,James Chen,MQL,2025-05-29,,,,,,0.0,False
L-0385,2026-02-08,Organic Search,SMB (11-50),Logistics,Alex Thompson,Demo Completed,2026-02-10,2026-02-16,6.0,2026-02-16,,,0.0,False
L-0386,2025-12-22,Paid Ads,Mid-Market (51-200),SaaS,Alex Thompson,Demo Booked,2025-12-27,2025-12-29,2.0,,,,0.0,False
L-0387,2026-02-24,Organic Search,Mid-Market (51-200),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-0388,2025-05-09,Organic Search,SMB (11-50),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-0389,2025-12-16,Paid Ads,SMB (11-50),Marketing,Maria Santos,Demo Booked,2025-12-20,2025-12-22,2.0,,,,0.0,False
L-0390,2025-05-31,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-0391,2025-04-19,LinkedIn,Startup (1-10),Logistics,Priya Patel,MQL,2025-04-20,,,,,,0.0,False
L-0392,2026-01-13,LinkedIn,Enterprise (200+),Marketing,Tom Wilson,MQL,2026-01-17,,,,,,0.0,False
L-0393,2025-09-17,Organic Search,Startup (1-10),SaaS,Priya Patel,MQL,2025-09-22,,,,,,0.0,False
L-0394,2025-05-20,LinkedIn,SMB (11-50),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-0395,2025-12-24,Paid Ads,SMB (11-50),Marketing,Tom Wilson,Demo Booked,2025-12-25,2025-12-27,2.0,,,,0.0,False
L-0396,2025-06-01,LinkedIn,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0397,2025-05-26,Organic Search,SMB (11-50),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-0398,2025-11-21,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,Demo Completed,2025-11-26,2025-11-30,4.0,2025-12-03,,,0.0,False
L-0399,2025-06-28,Organic Search,SMB (11-50),E-commerce,Tom Wilson,Lead,,,,,,,0.0,False
L-0400,2025-10-14,Paid Ads,SMB (11-50),EdTech,Tom Wilson,MQL,2025-10-19,,,,,,0.0,False
L-0401,2025-11-18,LinkedIn,Startup (1-10),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-0402,2025-09-08,Paid Ads,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-0403,2026-02-14,Cold Outreach,Mid-Market (51-200),SaaS,James Chen,Lead,,,,,,,0.0,False
L-0404,2025-12-14,Referral,Enterprise (200+),E-commerce,James Chen,Closed Won,2025-12-17,2025-12-20,3.0,2025-12-23,2025-12-30,2026-01-19,106197.94,False
L-0405,2025-08-15,Paid Ads,Startup (1-10),FinTech,James Chen,Lead,,,,,,,0.0,False
L-0406,2025-05-02,Paid Ads,Startup (1-10),Marketing,James Chen,Lead,,,,,,,0.0,False
L-0407,2025-11-18,Paid Ads,Mid-Market (51-200),FinTech,Alex Thompson,MQL,2025-11-23,,,,,,0.0,False
L-0408,2026-03-23,LinkedIn,SMB (11-50),SaaS,Tom Wilson,MQL,2026-03-24,,,,,,0.0,False
L-0409,2025-04-28,Organic Search,Enterprise (200+),EdTech,Tom Wilson,Demo Completed,2025-05-01,2025-05-09,8.0,2025-05-11,,,0.0,False
L-0410,2025-11-16,Organic Search,SMB (11-50),SaaS,Alex Thompson,Demo Completed,2025-11-17,2025-11-19,2.0,2025-11-21,,,0.0,False
L-0411,2025-09-17,Paid Ads,SMB (11-50),Marketing,Maria Santos,Demo Booked,2025-09-19,2025-09-22,3.0,,,,0.0,False
L-0412,2026-01-07,Referral,Mid-Market (51-200),HR Tech,Tom Wilson,Closed Won,2026-01-10,2026-01-12,2.0,2026-01-15,2026-01-19,2026-02-02,44501.9,False
L-0413,2026-02-27,Paid Ads,Startup (1-10),HR Tech,Tom Wilson,MQL,2026-03-02,,,,,,0.0,False
L-0414,2026-03-16,Cold Outreach,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
